epoch,train_loss,val_loss,val_acc_top1,val_acc_top5,lr,epoch_time_s
116,2.300780,2.301479,11.0600,51.5600,0.00100000,60.4
161,2.302585,2.302585,10.1400,48.7600,0.00100000,59.4
43,0.620563,0.750166,91.7800,99.2200,0.00090928,59.0
117,2.300736,2.301482,11.2400,51.6200,0.00100000,58.2
162,2.302585,2.302585,10.1400,48.7600,0.00100000,59.4
44,0.623547,0.745298,91.7600,99.6200,0.00090460,59.9
118,2.300765,2.301563,11.1800,51.5800,0.00100000,59.1
163,2.302585,2.302585,10.1400,48.7600,0.00100000,60.0
45,0.618121,0.727495,92.4800,99.5400,0.00089982,59.1
119,2.300850,2.301520,11.1600,51.5400,0.00100000,59.6
164,2.302585,2.302585,10.1400,48.7600,0.00100000,59.1
46,0.614006,0.758007,91.4200,99.4600,0.00089494,60.0
120,2.300854,2.301525,11.2000,51.5200,0.00100000,59.9
165,2.302585,2.302585,10.1400,48.7600,0.00100000,59.7
47,0.610772,0.764024,91.5200,99.1200,0.00088995,59.4
121,2.300890,2.301497,11.1400,51.8400,0.00100000,58.6
166,2.302585,2.302585,10.1400,48.7600,0.00100000,59.7
48,0.612661,0.753721,91.4000,99.3600,0.00088486,58.4
122,2.300939,2.301424,11.3400,51.6000,0.00100000,57.1
167,2.302585,2.302585,10.1400,48.7600,0.00100000,58.4
49,0.612775,0.745026,91.8200,99.4600,0.00087967,58.8
123,2.300970,2.301467,11.3600,51.6400,0.00100000,59.2
168,2.302585,2.302585,10.1400,48.7600,0.00100000,59.2
50,0.609331,0.726461,92.6600,99.3000,0.00087438,59.1
124,2.300917,2.301400,11.1200,51.8000,0.00100000,59.1
169,2.302585,2.302585,10.1400,48.7600,0.00100000,59.0
51,0.608548,0.720498,92.6400,99.4000,0.00086900,58.6
125,2.300875,2.301463,11.2400,51.7600,0.00100000,59.6
170,2.302585,2.302585,10.1400,48.7600,0.00100000,58.7
52,0.610539,0.723203,92.8600,99.4400,0.00086352,59.5
126,2.300795,2.301462,11.1600,51.7200,0.00100000,59.0
171,2.302585,2.302585,10.1400,48.7600,0.00100000,59.6
53,0.604001,0.737103,92.5200,99.2600,0.00085794,59.2
127,2.300841,2.301432,11.1000,51.8200,0.00100000,60.3
172,2.302585,2.302585,10.1400,48.7600,0.00100000,59.6
54,0.603744,0.728668,92.7400,99.4600,0.00085227,59.2
128,2.301006,2.301496,11.0800,51.7200,0.00100000,59.2
173,2.302585,2.302585,10.1400,48.7600,0.00100000,59.1
55,0.603115,0.728133,92.4200,99.4800,0.00084652,59.1
129,2.300802,2.301418,11.1200,51.5400,0.00100000,58.3
174,2.302585,2.302585,10.1400,48.7600,0.00100000,59.4
56,0.603530,0.727110,92.6200,99.3000,0.00084067,59.4
130,2.300893,2.301397,10.9800,51.6800,0.00100000,59.3
175,2.302585,2.302585,10.1400,48.7600,0.00100000,58.9
57,0.601060,0.743001,92.0400,99.1800,0.00083473,58.5
131,2.300863,2.301443,11.1600,51.6800,0.00100000,58.3
176,2.302585,2.302585,10.1400,48.7600,0.00100000,58.8
58,0.598926,0.723690,92.7600,99.4800,0.00082871,58.7
132,2.300787,2.301523,11.1000,51.6400,0.00100000,59.7
177,2.302585,2.302585,10.1400,48.7600,0.00100000,59.0
59,0.600371,0.730519,92.6000,99.2600,0.00082260,59.2
133,2.300721,2.301423,11.1400,51.6800,0.00100000,59.4
178,2.302585,2.302585,10.1400,48.7600,0.00100000,59.4
60,0.597258,0.721424,92.7200,99.2600,0.00081641,58.7
134,2.300957,2.301440,11.1600,51.6200,0.00100000,59.0
179,2.302585,2.302585,10.1400,48.7600,0.00100000,60.3
61,0.598470,0.728034,92.5600,99.4000,0.00081013,59.4
135,2.300865,2.301352,10.9400,51.9000,0.00100000,59.3
180,2.302585,2.302585,10.1400,48.7600,0.00100000,58.3
62,0.593732,0.716370,93.3600,99.4600,0.00080378,58.9
136,2.300721,2.301478,11.2400,51.6200,0.00100000,58.7
181,2.302585,2.302585,10.1400,48.7600,0.00100000,58.8
63,0.595137,0.730935,92.7200,99.4000,0.00079734,58.3
137,2.300690,2.301502,11.2600,51.5200,0.00100000,58.9
182,2.302585,2.302585,10.1400,48.7600,0.00100000,58.1
64,0.596386,0.717818,92.9600,99.5000,0.00079083,59.1
138,2.300791,2.301441,11.2800,51.6600,0.00100000,58.2
183,2.302585,2.302585,10.1400,48.7600,0.00100000,58.4
65,0.595295,0.724690,92.7400,99.3400,0.00078425,59.3
139,2.300636,2.301384,11.0000,51.6800,0.00100000,59.2
184,2.302585,2.302585,10.1400,48.7600,0.00100000,58.4
66,0.591639,0.706505,93.6400,99.5600,0.00077759,59.5
140,2.300728,2.301415,11.0800,51.7600,0.00100000,59.5
185,2.302585,2.302585,10.1400,48.7600,0.00100000,58.6
67,0.593213,0.723237,93.0800,99.3800,0.00077086,59.8
141,2.300836,2.301394,11.0000,51.7800,0.00100000,59.0
186,2.302585,2.302585,10.1400,48.7600,0.00100000,59.0
68,0.590636,0.727600,92.6400,99.1200,0.00076406,59.8
142,2.300808,2.301507,11.2000,51.6600,0.00100000,58.8
187,2.302585,2.302585,10.1400,48.7600,0.00100000,58.4
69,0.590478,0.706777,93.4200,99.3800,0.00075719,59.1
143,2.300699,2.301467,11.1200,51.5800,0.00100000,59.3
188,2.302585,2.302585,10.1400,48.7600,0.00100000,59.4
70,0.590993,0.716688,93.2600,99.5000,0.00075025,58.7
144,2.300755,2.301438,11.1600,51.6200,0.00100000,59.1
189,2.302585,2.302585,10.1400,48.7600,0.00100000,58.7
71,0.588140,0.720395,92.9200,99.5800,0.00074325,58.9
145,2.300785,2.301423,11.2400,51.8400,0.00100000,59.0
190,2.302585,2.302585,10.1400,48.7600,0.00100000,60.1
72,0.585643,0.724474,92.7600,99.3000,0.00073618,59.3
146,2.300845,2.301462,11.0600,51.5400,0.00100000,59.1
191,2.302585,2.302585,10.1400,48.7600,0.00100000,58.5
73,0.588560,0.727967,92.7600,99.3200,0.00072906,58.8
